PoF,Source,Sorted
1.0009275445042987,"beta(0.1, 0.6)",True
1.0085739632957613,KDE,False
1.020373781024381,KDE,True
1.0,"uniform(0, 1)",False
1.0516324605029548,"uniform(0, 1)",True
1.002370020725286,"beta(1, 6)",False
1.0222374883290195,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0121284001264752,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.01930710099099,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0217838104225003,"beta(5, 2)",True
1.0051332622397537,"beta(0.5, 0.5)",False
1.0101123617201635,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.016488729606098,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0181056693885548,KDE,True
1.0,"uniform(0, 1)",False
1.031996205998066,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0401860271849004,"beta(1, 6)",True
1.0009351645725995,"beta(6, 1)",False
1.022754905104074,"beta(6, 1)",True
1.0184291082497727,"beta(2, 5)",False
1.0092184336536298,"beta(2, 5)",True
1.0013120160596503,"beta(5, 2)",False
1.010843141653677,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0549341760423114,"beta(0.5, 0.5)",True
1.0000461197441508,"beta(0.6, 0.1)",False
1.0060247690916782,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0479346824807398,KDE,True
1.0039475431022762,"uniform(0, 1)",False
1.0620374471253522,"uniform(0, 1)",True
1.0386975248124608,"beta(1, 6)",False
1.0229828614668781,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0199540960915603,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0508411934552453,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0204610285751974,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0903564686387908,"beta(0.5, 0.5)",True
1.0043357758705216,"beta(0.6, 0.1)",False
1.0101747073622176,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0461340732354636,KDE,True
1.0,"uniform(0, 1)",False
1.0429927810157147,"uniform(0, 1)",True
1.0072006917695149,"beta(1, 6)",False
1.0277581788582126,"beta(1, 6)",True
1.0048383083970358,"beta(6, 1)",False
1.0178763234617156,"beta(6, 1)",True
1.0045452964010397,"beta(2, 5)",False
1.0142473459309433,"beta(2, 5)",True
1.0005757926755998,"beta(5, 2)",False
1.0202838737698365,"beta(5, 2)",True
1.040093198161735,"beta(0.5, 0.5)",False
1.014550022886352,"beta(0.5, 0.5)",True
1.0000483709218542,"beta(0.6, 0.1)",False
1.0299334253623023,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0060220547980916,"beta(0.1, 0.6)",True
1.0082143842883442,KDE,False
1.0209556087630525,KDE,True
1.0,"uniform(0, 1)",False
1.0568748029012933,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0514131956757786,"beta(1, 6)",True
1.0009681575239673,"beta(6, 1)",False
1.0252140592406993,"beta(6, 1)",True
1.0021567646147613,"beta(2, 5)",False
1.0004220445114038,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0206823462144858,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0464837404038303,"beta(0.5, 0.5)",True
1.0018204358656877,"beta(0.6, 0.1)",False
1.0331440022633933,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0090392321312087,"beta(0.1, 0.6)",True
1.0011941217367306,KDE,False
1.0100740929182432,KDE,True
1.0,"uniform(0, 1)",False
1.085648449946786,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.034113645098835,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0131955673355708,"beta(6, 1)",True
1.0125989383222231,"beta(2, 5)",False
1.077741989850377,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0175451519834309,"beta(5, 2)",True
1.0097309766191642,"beta(0.5, 0.5)",False
1.0420449193537624,"beta(0.5, 0.5)",True
1.0000181222648805,"beta(0.6, 0.1)",False
1.008317008158046,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0187682645708165,"beta(0.1, 0.6)",True
1.0002434976196863,KDE,False
1.0318713215469868,KDE,True
1.0127877916710906,"uniform(0, 1)",False
1.0577425643255414,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.032860346670579,"beta(1, 6)",True
1.0003322583887213,"beta(6, 1)",False
1.0102646927835937,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0188734667360118,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0260882463795507,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0465162323026345,"beta(0.5, 0.5)",True
1.0028057058357007,"beta(0.6, 0.1)",False
1.0366217224035292,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0010534130802806,KDE,False
1.0020686769400506,KDE,True
1.0,"uniform(0, 1)",False
1.0280793933063774,"uniform(0, 1)",True
1.0169395944040778,"beta(1, 6)",False
1.0170167609012968,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0104822185494342,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0309997703986455,"beta(2, 5)",True
1.0035743201260268,"beta(5, 2)",False
1.0112653475193265,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0845438755773107,"beta(0.5, 0.5)",True
1.0063264903794618,"beta(0.6, 0.1)",False
1.0539493763982795,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.022394423509014,KDE,True
1.0,"uniform(0, 1)",False
1.0257444476742612,"uniform(0, 1)",True
1.0091523650873588,"beta(1, 6)",False
1.0299279962247492,"beta(1, 6)",True
1.0005967630983317,"beta(6, 1)",False
1.0122152927178205,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0338875195334525,"beta(2, 5)",True
1.003063480530496,"beta(5, 2)",False
1.0266350151235786,"beta(5, 2)",True
1.0053566836803192,"beta(0.5, 0.5)",False
1.0495609437961475,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0161418037126049,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0194876697725777,KDE,True
1.0,"uniform(0, 1)",False
1.0850302488973196,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0122043441475301,"beta(1, 6)",True
1.0007778871156605,"beta(6, 1)",False
1.0131485785292937,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0389602676848109,"beta(2, 5)",True
1.0019359560959722,"beta(5, 2)",False
1.0156138600119582,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0534757763645881,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0137640853895913,"beta(0.6, 0.1)",True
1.0024169184290028,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0196295767676185,KDE,True
1.0,"uniform(0, 1)",False
1.0512315315033056,"uniform(0, 1)",True
1.0016207609045933,"beta(1, 6)",False
1.0543108587970167,"beta(1, 6)",True
1.0009949480919016,"beta(6, 1)",False
1.0050157674858953,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0148838945839116,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0134269136199179,"beta(5, 2)",True
1.0071092954323062,"beta(0.5, 0.5)",False
1.0246340528853886,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0190828099311626,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.007835313846243,"beta(0.1, 0.6)",True
1.00116570511006,KDE,False
1.0233706630468156,KDE,True
1.0107977405782596,"uniform(0, 1)",False
1.0470492570732701,"uniform(0, 1)",True
1.003273856400333,"beta(1, 6)",False
1.0112730661696179,"beta(1, 6)",True
1.0000519844442741,"beta(6, 1)",False
1.0288064105632322,"beta(6, 1)",True
1.000998582849489,"beta(2, 5)",False
1.0071940857739397,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0159619936351654,"beta(5, 2)",True
1.0173194390523883,"beta(0.5, 0.5)",False
1.0320026872764216,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0096784394774887,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0055406954528083,"beta(0.1, 0.6)",True
1.0079383709267835,KDE,False
1.0216228179911084,KDE,True
1.0,"uniform(0, 1)",False
1.0467843529663543,"uniform(0, 1)",True
1.0095077905465972,"beta(1, 6)",False
1.1875405223301876,"beta(1, 6)",True
1.0001774468319717,"beta(6, 1)",False
1.023848148047728,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0227924528301886,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.010926854218894,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.046125151998147,"beta(0.5, 0.5)",True
1.0027759922837802,"beta(0.6, 0.1)",False
1.031126547858481,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0012341287414064,KDE,False
1.0338759684131094,KDE,True
1.0044304858231743,"uniform(0, 1)",False
1.051563370523874,"uniform(0, 1)",True
1.0328725306353843,"beta(1, 6)",False
1.0245011846399141,"beta(1, 6)",True
1.0026565057189616,"beta(6, 1)",False
1.0059510066033042,"beta(6, 1)",True
1.0118299800607784,"beta(2, 5)",False
1.015302092131568,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0194518871272158,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0346822485319511,"beta(0.5, 0.5)",True
1.000363707559613,"beta(0.6, 0.1)",False
1.0122296739774692,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0756599219391947,"beta(0.1, 0.6)",True
1.0031007206537144,KDE,False
1.0512275918654779,KDE,True
1.0,"uniform(0, 1)",False
1.029684760480385,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.020440312662256,"beta(1, 6)",True
1.0002388846087407,"beta(6, 1)",False
1.0191557075796605,"beta(6, 1)",True
1.02507171245506,"beta(2, 5)",False
1.0439740204125332,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0267475127617804,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.1154944523047137,"beta(0.5, 0.5)",True
1.0000189788304703,"beta(0.6, 0.1)",False
1.0168631375826327,"beta(0.6, 0.1)",True
1.0017182130584192,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0401136174777526,KDE,True
1.0201234845229967,"uniform(0, 1)",False
1.0267629709236945,"uniform(0, 1)",True
1.006550308431846,"beta(1, 6)",False
1.0352041912125676,"beta(1, 6)",True
1.0011473516141633,"beta(6, 1)",False
1.0060642912123263,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0374818222356392,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0147416327156666,"beta(5, 2)",True
1.0333206646560251,"beta(0.5, 0.5)",False
1.0794512786771935,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0210917109045383,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0011934191458527,"beta(0.1, 0.6)",True
1.0036640523565206,KDE,False
1.0451151455590637,KDE,True
1.0,"uniform(0, 1)",False
1.0438797605400585,"uniform(0, 1)",True
1.0032811831280612,"beta(1, 6)",False
1.008999305072967,"beta(1, 6)",True
1.002952231481893,"beta(6, 1)",False
1.0129853961342028,"beta(6, 1)",True
1.0056770247469067,"beta(2, 5)",False
1.039875717489158,"beta(2, 5)",True
1.0092702802914686,"beta(5, 2)",False
1.0314893562277314,"beta(5, 2)",True
1.0019580111982358,"beta(0.5, 0.5)",False
1.067131306453617,"beta(0.5, 0.5)",True
1.002447626641479,"beta(0.6, 0.1)",False
1.0139536380026828,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0699043379050084,KDE,True
1.0084032573706363,"uniform(0, 1)",False
1.0391176504022221,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0580493131789181,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0192310453125568,"beta(6, 1)",True
1.0017175052076381,"beta(2, 5)",False
1.038931298974812,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.010639404954369,"beta(5, 2)",True
1.00197339703172,"beta(0.5, 0.5)",False
1.0661555518576364,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0085183483554627,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0031387178785853,KDE,False
1.011283528033994,KDE,True
1.0,"uniform(0, 1)",False
1.0640321256634753,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0215257783370801,"beta(1, 6)",True
1.0004204031797417,"beta(6, 1)",False
1.0061852444615587,"beta(6, 1)",True
1.0140359036368711,"beta(2, 5)",False
1.0159379282533874,"beta(2, 5)",True
1.0002896395610719,"beta(5, 2)",False
1.0137153855515455,"beta(5, 2)",True
1.0297866974716086,"beta(0.5, 0.5)",False
1.0983659570798505,"beta(0.5, 0.5)",True
1.0030311989207301,"beta(0.6, 0.1)",False
1.017009828964161,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0019025021109222,KDE,False
1.0208194433615352,KDE,True
1.0096387093140666,"uniform(0, 1)",False
1.0786894898031862,"uniform(0, 1)",True
1.0016492683159353,"beta(1, 6)",False
1.0615772824664937,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0141356516239348,"beta(6, 1)",True
1.0008719337435725,"beta(2, 5)",False
1.026927350859061,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0195632298073374,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0586695137853601,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0459707542544856,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.021476763125118,KDE,True
1.0043738575360328,"uniform(0, 1)",False
1.0532161331755345,"uniform(0, 1)",True
1.017221099616974,"beta(1, 6)",False
1.023469950178141,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0110005478401973,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0244630132424453,"beta(2, 5)",True
1.00138409288444,"beta(5, 2)",False
1.0081669082968117,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0484261182843768,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0164692054169726,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0010871743371574,KDE,False
1.0004198435852805,KDE,True
1.0195287513160207,"uniform(0, 1)",False
1.0408383587699683,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0429101854209497,"beta(1, 6)",True
1.0004916755224937,"beta(6, 1)",False
1.0114464555751659,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0272836394873224,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0294517778088397,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.103111797889148,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.004553676151943,"beta(0.6, 0.1)",True
1.0017705382436262,"beta(0.1, 0.6)",False
1.0098317799499887,"beta(0.1, 0.6)",True
1.0050623963874168,KDE,False
1.0342061607208501,KDE,True
1.0043291685574254,"uniform(0, 1)",False
1.0627258663393733,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0343265688371601,"beta(1, 6)",True
1.0000382638546208,"beta(6, 1)",False
1.0141829666760014,"beta(6, 1)",True
1.0013991034432075,"beta(2, 5)",False
1.0674270934697472,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0102883493073225,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0554140390900657,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0142711476605764,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0071369832290862,KDE,False
1.0117469763722617,KDE,True
1.0207861771343794,"uniform(0, 1)",False
1.037169270531321,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0371983275367598,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0190007577880889,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0117993901514515,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0181874077014028,"beta(5, 2)",True
1.0270903468873012,"beta(0.5, 0.5)",False
1.0536150912025037,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0469792862343004,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0197737538890121,KDE,True
1.0135014065501362,"uniform(0, 1)",False
1.0654643929433467,"uniform(0, 1)",True
1.035279470047616,"beta(1, 6)",False
1.0273159501956357,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0123241813125996,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0357751592729696,"beta(2, 5)",True
1.0008651720644621,"beta(5, 2)",False
1.011171020836277,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0638402103550655,"beta(0.5, 0.5)",True
1.001234652993584,"beta(0.6, 0.1)",False
1.0076364043836767,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0187820586987542,"beta(0.1, 0.6)",True
1.0002575610111892,KDE,False
1.0249880962573432,KDE,True
1.0103999580457264,"uniform(0, 1)",False
1.0351181917813728,"uniform(0, 1)",True
1.057744377521136,"beta(1, 6)",False
1.0017317158531542,"beta(1, 6)",True
1.0000678772357638,"beta(6, 1)",False
1.0163264727514096,"beta(6, 1)",True
1.0025540205297985,"beta(2, 5)",False
1.0183458496473323,"beta(2, 5)",True
1.0020638110082438,"beta(5, 2)",False
1.0332498110599173,"beta(5, 2)",True
1.0040793898751728,"beta(0.5, 0.5)",False
1.045694989239489,"beta(0.5, 0.5)",True
1.0046498817695482,"beta(0.6, 0.1)",False
1.0074338385571286,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0141709059292032,KDE,False
1.0110146641010018,KDE,True
1.0455184101905257,"uniform(0, 1)",False
1.0688905376311932,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0144107524453532,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0139568355280002,"beta(6, 1)",True
1.0054045711335762,"beta(2, 5)",False
1.015525234355577,"beta(2, 5)",True
1.0027294489404588,"beta(5, 2)",False
1.0163091196245848,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0255721450920945,"beta(0.5, 0.5)",True
1.0007950688210914,"beta(0.6, 0.1)",False
1.0203420034259525,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0042301373715936,KDE,True
1.0,"uniform(0, 1)",False
1.046863303522868,"uniform(0, 1)",True
1.0104851475928858,"beta(1, 6)",False
1.0220099650771945,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0081626214379937,"beta(6, 1)",True
1.0008898421762005,"beta(2, 5)",False
1.0264991064416589,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.019538969853751,"beta(5, 2)",True
1.0143082136880741,"beta(0.5, 0.5)",False
1.0368859436124518,"beta(0.5, 0.5)",True
1.0010929844774574,"beta(0.6, 0.1)",False
1.030458145949104,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0332463506350733,KDE,True
1.0098226682917926,"uniform(0, 1)",False
1.1019973708566793,"uniform(0, 1)",True
1.0021066803944088,"beta(1, 6)",False
1.047232360895938,"beta(1, 6)",True
1.0005497207601017,"beta(6, 1)",False
1.018264956415422,"beta(6, 1)",True
1.0090423368106651,"beta(2, 5)",False
1.023204720922007,"beta(2, 5)",True
1.005884150953107,"beta(5, 2)",False
1.0059258993462512,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.060675496250308,"beta(0.5, 0.5)",True
1.0021110988728568,"beta(0.6, 0.1)",False
1.025426412043648,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.046898038780461,KDE,True
1.0,"uniform(0, 1)",False
1.030514599840513,"uniform(0, 1)",True
1.025868859387908,"beta(1, 6)",False
1.0121906269520715,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0116315685317032,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.041153939287208,"beta(2, 5)",True
1.0008353249060575,"beta(5, 2)",False
1.0043277275903855,"beta(5, 2)",True
1.0029753190950599,"beta(0.5, 0.5)",False
1.0416455277629304,"beta(0.5, 0.5)",True
1.000023990092092,"beta(0.6, 0.1)",False
1.0177669161100482,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0122103388211674,KDE,True
1.003153713329695,"uniform(0, 1)",False
1.01230634811888,"uniform(0, 1)",True
1.0017384143830916,"beta(1, 6)",False
1.0144816682135547,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.00839524332405,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0231884057971015,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0225384092539944,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.159862783793813,"beta(0.5, 0.5)",True
1.002510561799541,"beta(0.6, 0.1)",False
1.0098701375807841,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0172335023150794,KDE,True
1.0,"uniform(0, 1)",False
1.0687745586363384,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0280781913403307,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.012836262795784,"beta(6, 1)",True
1.0009866773132878,"beta(2, 5)",False
1.0412715866213784,"beta(2, 5)",True
1.003722924989262,"beta(5, 2)",False
1.0143746038612707,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0711883135260047,"beta(0.5, 0.5)",True
1.0276952723597004,"beta(0.6, 0.1)",False
1.0150265119989332,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0077261830717827,KDE,True
1.0,"uniform(0, 1)",False
1.0199735429595522,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0316586098890157,"beta(1, 6)",True
1.0043836919861695,"beta(6, 1)",False
1.0062622355756161,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.046832789537803,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.021395541723118,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0849122486583473,"beta(0.5, 0.5)",True
1.004853727267909,"beta(0.6, 0.1)",False
1.0351094394466462,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0599971888396935,KDE,True
1.0,"uniform(0, 1)",False
1.0149041348084848,"uniform(0, 1)",True
1.0122891803925438,"beta(1, 6)",False
1.0339017118354494,"beta(1, 6)",True
1.0008297128581276,"beta(6, 1)",False
1.0113201123499869,"beta(6, 1)",True
1.0026013095027428,"beta(2, 5)",False
1.0339416659076488,"beta(2, 5)",True
1.0,"beta(5, 2)",False
1.0269140056448005,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.064565586306983,"beta(0.5, 0.5)",True
1.00049244168188,"beta(0.6, 0.1)",False
1.0363894474064976,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0005565703847472,"beta(0.1, 0.6)",True
1.0,KDE,False
1.029012358709472,KDE,True
1.0,"uniform(0, 1)",False
1.0524836140484088,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.047675850541034,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0176469767577538,"beta(6, 1)",True
1.0101526412620896,"beta(2, 5)",False
1.029502521945778,"beta(2, 5)",True
1.0015783803353546,"beta(5, 2)",False
1.017573891184765,"beta(5, 2)",True
1.0011079415945512,"beta(0.5, 0.5)",False
1.042592223833084,"beta(0.5, 0.5)",True
1.000027089813568,"beta(0.6, 0.1)",False
1.0184966892040663,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0031028000694542,KDE,False
1.0287679708943807,KDE,True
1.0112919754897585,"uniform(0, 1)",False
1.057236575353472,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0357048870725554,"beta(1, 6)",True
1.0,"beta(6, 1)",False
1.0151105097944122,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0471526462265253,"beta(2, 5)",True
1.0032684571069015,"beta(5, 2)",False
1.019216700625529,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.0520086027365267,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.0000060327261473,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0107521940908883,"beta(0.1, 0.6)",True
1.0002512669018087,KDE,False
1.0381924278038441,KDE,True
1.0184079484577444,"uniform(0, 1)",False
1.0536450040217336,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0173477488510188,"beta(1, 6)",True
1.0026559417967615,"beta(6, 1)",False
1.0140449426096296,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0198496772687264,"beta(2, 5)",True
1.0012266528547156,"beta(5, 2)",False
1.0171500953500276,"beta(5, 2)",True
1.0,"beta(0.5, 0.5)",False
1.060396171806093,"beta(0.5, 0.5)",True
1.0,"beta(0.6, 0.1)",False
1.011847715677779,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0018378678656072,KDE,False
1.038288740085525,KDE,True
1.0270875541564068,"uniform(0, 1)",False
1.0527918312041478,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0075152412382153,"beta(1, 6)",True
1.0039235193238774,"beta(6, 1)",False
1.0093377868510232,"beta(6, 1)",True
1.0,"beta(2, 5)",False
1.0502039408595798,"beta(2, 5)",True
1.0013130396181338,"beta(5, 2)",False
1.0281634081109834,"beta(5, 2)",True
1.0157375657593457,"beta(0.5, 0.5)",False
1.1152766909723437,"beta(0.5, 0.5)",True
1.0007872310628052,"beta(0.6, 0.1)",False
1.016111739886063,"beta(0.6, 0.1)",True
1.0,"beta(0.1, 0.6)",False
1.0,"beta(0.1, 0.6)",True
1.0,KDE,False
1.0119532386856938,KDE,True
1.0,"uniform(0, 1)",False
1.0253345833778462,"uniform(0, 1)",True
1.0,"beta(1, 6)",False
1.0631504117217272,"beta(1, 6)",True
1.0001345353075215,"beta(6, 1)",False
1.0210635159307668,"beta(6, 1)",True
1.0054214775714816,"beta(2, 5)",False
1.0157634608866764,"beta(2, 5)",True
