PoF,Order proportion
1.0002841840980599,4.0
1.0010787628942843,11.0
1.0,4.0
1.0018961910743729,11.0
1.0,3.0
1.0024957161749097,11.0
1.000986207412144,4.0
1.0002960876737035,10.0
1.0003095035944447,3.0
1.0015908698689548,11.0
1.0011398029175858,4.0
1.003430738002611,13.0
1.001015249702527,4.0
1.0071387002038024,10.0
1.00023767320793,3.0
1.0,10.0
1.0,4.0
1.0,12.0
1.0,4.0
1.0011720793671866,10.0
1.0,4.0
1.001233471442698,10.0
1.0004568836864178,4.0
1.0025835701674355,11.0
1.0021356578975367,4.0
1.0,11.0
1.0088274088534812,4.0
1.0033828727811775,11.0
1.000080286787523,4.0
1.0027939556419865,10.0
1.0,3.0
1.0014210237249852,11.0
1.0016346116423727,4.0
1.0,10.0
1.0,4.0
1.0,11.0
1.0004587565149798,5.0
1.002785601119611,10.0
1.0006346510191475,4.0
1.0023129395020813,11.0
1.0,5.0
1.0022388394862123,10.0
1.0,3.0
1.0,12.0
1.0,3.0
1.0050120759799483,12.0
1.0019743704365967,3.0
1.002303186422128,10.0
1.0000352799154508,4.0
1.0003734412843932,11.0
1.015666063068333,4.0
1.0138243112088867,11.0
1.0009969014220723,4.0
1.0013549984593852,10.0
1.0020612841298817,3.0
1.0,11.0
1.0,3.0
1.0053203152639913,12.0
1.0028426554262544,3.0
1.0032408545181235,10.0
1.0007872080251656,3.0
1.000424010256569,12.0
1.0002800176590525,4.0
1.0007991357040003,10.0
1.0008053513604456,4.0
1.0003886458870663,12.0
1.0014681816934425,5.0
1.002481938369293,11.0
1.0000416834558368,5.0
1.0061718062717782,11.0
1.0001164336715023,4.0
1.0014214353849618,10.0
1.0,4.0
1.0020430212992764,10.0
1.000504905653745,4.0
1.0069759242667782,10.0
1.0003450247863472,4.0
1.0,11.0
1.0003559944972253,4.0
1.0067161917290566,10.0
1.0010503036547966,4.0
1.0,10.0
1.0015671090715828,4.0
1.0012047159396271,11.0
1.0,4.0
1.0005924125037509,10.0
1.0022158380591035,3.0
1.0011315760774144,11.0
1.0014337638267508,4.0
1.002768814135403,12.0
1.0028620109803223,3.0
1.0020771202804433,11.0
1.0000787585210222,3.0
1.0005005323362064,10.0
1.0003192677323482,3.0
1.000014878406225,11.0
1.0000759803843975,4.0
1.0003724253429516,10.0
1.0,4.0
1.0002427186490495,11.0
1.0,4.0
1.0049785793931805,10.0
1.0,5.0
1.001676737306316,10.0
1.0008385682909051,5.0
1.0012309478785204,10.0
1.000251013152786,3.0
1.001915723215588,12.0
1.0,5.0
1.0002146681382207,10.0
1.000318323171478,4.0
1.0008006674471495,11.0
1.0,4.0
1.0,11.0
1.0001815765363935,3.0
1.0004595922082813,11.0
1.000841197151715,4.0
1.0002222272415626,10.0
1.0000995124643133,4.0
1.0024760189126491,10.0
1.003613328405277,4.0
1.006956726542351,11.0
1.0012879340326473,4.0
1.0,10.0
1.0,4.0
1.001663507515322,12.0
1.000396319539779,3.0
1.0083096371879332,10.0
1.0016846842556433,4.0
1.0013215437588947,11.0
1.0002912411570728,4.0
1.0015197709582069,12.0
1.0,3.0
1.002372245980514,12.0
1.0005455222588817,5.0
1.0002751467387303,10.0
1.0011584764352133,4.0
1.0007557482614442,11.0
1.0013610755150477,4.0
1.0035973591433378,13.0
1.0,4.0
1.0003875157851014,10.0
1.0001604210412154,3.0
1.000301471586303,12.0
1.0,4.0
1.0005387934879493,10.0
1.0011132214796608,4.0
1.0080107398998621,13.0
1.0082774261943253,3.0
1.0090600664910712,11.0
1.0001812528756462,4.0
1.000488550980872,11.0
1.0,3.0
1.0018021960175751,10.0
1.0,4.0
1.000627630323573,11.0
1.00195885367467,3.0
1.0016736421595933,12.0
1.0,4.0
1.0226724216381515,12.0
1.0,4.0
1.0,10.0
1.0,4.0
1.001011964339321,10.0
1.000570424484515,4.0
1.0001613655790476,10.0
1.0,4.0
1.005127847376779,10.0
1.0,3.0
1.0,11.0
1.0020916624529925,4.0
1.0,12.0
1.0011991801161133,4.0
1.0033441697739789,11.0
1.0006070701128413,4.0
1.0015656663507406,10.0
1.0,3.0
1.0010334546063109,11.0
1.0002661700153497,4.0
1.0018046717808944,10.0
1.0010246669461438,3.0
1.0003139502019796,10.0
1.0,3.0
1.0023760704998939,13.0
1.0009211512721599,4.0
1.0009283383196925,12.0
1.0009789499306798,4.0
1.0010470882402323,12.0
1.0018732176402796,5.0
1.0022343693891396,11.0
1.0,3.0
1.0018385307973825,11.0
1.0,4.0
1.002859508101413,11.0
1.001440763668214,3.0
1.0,10.0
1.000388262875885,3.0
1.0003441102404078,10.0
1.0,4.0
1.0008619735180928,10.0
1.002039512148694,4.0
1.0072874440186104,11.0
1.0,4.0
1.0003125256086216,11.0
1.001949004969255,4.0
1.001308580527068,11.0
1.0004357766931145,4.0
1.0010808357409757,11.0
1.0002516548794274,3.0
1.0004026706449314,11.0
1.0010740972440784,3.0
1.0,10.0
1.005452109668653,4.0
1.00144189133942,10.0
1.0,3.0
1.000816584898026,11.0
1.0004042231552246,3.0
1.0016832487598,10.0
1.0011270120233213,3.0
1.0,12.0
1.0002852268713085,4.0
1.000632795164129,10.0
1.0,4.0
1.0000363441702058,12.0
1.0033276005710028,3.0
1.0005655303201924,10.0
1.001342214081289,4.0
1.0006894953144492,11.0
1.0007040398032403,3.0
1.0004209071712853,10.0
1.0,4.0
1.0002706756741517,11.0
1.0008616217435435,6.0
1.0011352543367391,11.0
1.0,3.0
1.0010214988847959,10.0
1.0,4.0
1.0021286175319137,11.0
1.00037927671438,4.0
1.001405912919831,11.0
1.0,4.0
1.000191308374676,10.0
1.0,3.0
1.00166922801904,11.0
1.0006258110161776,5.0
1.0009129816328661,11.0
1.0,3.0
1.0013879723864878,12.0
1.0,4.0
1.004632964164965,11.0
1.0015652840478537,4.0
1.0,10.0
1.0017047381583313,4.0
1.0023380053868354,11.0
1.0018161759433684,4.0
1.0021435513070946,11.0
1.001346736958449,3.0
1.0009590828941235,10.0
1.0022903696114747,3.0
1.0002943201123649,11.0
1.0009839655518937,4.0
1.0044525100273949,12.0
1.0000184455969252,4.0
1.0,10.0
1.0000820362951006,4.0
1.00029303844412,12.0
1.0000807118347543,4.0
1.0,12.0
1.001406066309926,4.0
1.001613462453334,11.0
1.0,5.0
1.005163652745279,12.0
1.001626841641872,3.0
1.0005809752716872,10.0
1.0001059031898771,4.0
1.0042934056504376,11.0
1.0,4.0
1.004956031424052,10.0
1.0025226523511748,4.0
1.0026322057263284,12.0
1.0024411514923015,4.0
1.005608215204594,11.0
1.0,4.0
1.0,10.0
1.0002074783589587,5.0
1.0011403758690796,12.0
1.0,4.0
1.001507013786692,10.0
1.0,5.0
1.000481553626386,11.0
1.000502829692312,4.0
1.0001148725823137,10.0
1.001328114751486,4.0
1.0,10.0
1.0003605046769375,4.0
1.0013432625818195,11.0
1.0003585194496798,3.0
1.0008151140524617,11.0
1.0,4.0
1.0006631059971682,11.0
1.0010395112632633,4.0
1.0013306074571608,14.0
1.0003831671824015,3.0
1.004103851250367,10.0
1.0,4.0
1.0006913954811323,10.0
1.0007824064922384,4.0
1.000836074135444,11.0
1.0,4.0
1.000403447378315,10.0
1.0044736433936763,3.0
1.0019787362296557,10.0
1.0001018000560262,5.0
1.0007100324586267,10.0
1.000558676946716,4.0
1.0006979764572836,10.0
1.0,4.0
1.0043904447074226,12.0
1.0011082596668806,4.0
1.0000549910713818,11.0
1.0,4.0
1.0102436762263445,12.0
1.0001414909700748,3.0
1.0004163483247344,12.0
1.0,5.0
1.0033883639341243,12.0
1.0001992908913222,4.0
1.0022553753792947,10.0
1.0039245743424499,3.0
1.0,10.0
1.001363446995998,4.0
1.0021294414148048,10.0
1.0,3.0
1.0,10.0
1.0,4.0
1.0010732224080214,10.0
1.0,4.0
1.0,10.0
1.0003130713361914,4.0
1.0014435284443628,10.0
1.0017756308771648,3.0
1.0,10.0
1.000773499611426,4.0
1.0,10.0
1.0003464211128474,4.0
1.001646079379279,11.0
1.0012923941935528,3.0
1.0,10.0
1.0003528040372223,4.0
1.0,12.0
1.0020110426808881,5.0
1.0017522459652026,10.0
1.0020586449482736,5.0
1.0018548076012463,10.0
1.0002107711883592,3.0
1.0018965524717187,10.0
1.0,3.0
1.0008035904151136,11.0
1.0003735422323798,5.0
1.0015523453420188,10.0
1.0,4.0
1.0017778220434992,10.0
1.0006204140509432,3.0
1.0014638585103512,10.0
1.0000395319117557,4.0
1.0,10.0
1.0011223036047228,4.0
1.0052497680497687,10.0
1.0004466786203687,4.0
1.0001376791947674,10.0
1.0011490328029597,4.0
1.0087039416726307,12.0
1.00084804264443,4.0
1.000447883388562,13.0
1.0003786669497428,4.0
1.0029599925102983,10.0
1.000801453985315,4.0
1.0015556373485777,11.0
1.0014441653712145,4.0
1.0031062247422367,11.0
1.0007465478120192,5.0
1.0010745660889564,12.0
1.0078678106037702,3.0
1.0015145539048231,12.0
1.0012195979111587,4.0
1.0029550351729672,10.0
1.0,4.0
1.0017725308931804,10.0
1.0,3.0
1.0022505614878139,11.0
1.0,4.0
1.0004433701954085,11.0
1.0021010903630478,5.0
1.0038341108979447,11.0
1.0000357451328261,4.0
1.0014190015626427,10.0
1.0020526548625803,4.0
1.0022244008229166,10.0
1.0008056377617356,4.0
1.0091589208796192,11.0
1.0,4.0
1.0050818989306585,14.0
1.002699518340126,5.0
1.0030251945083124,11.0
1.0007276523370026,4.0
1.0,11.0
1.002161454688511,5.0
1.0,10.0
1.0032586116144793,5.0
1.0012888915295188,10.0
1.0007128737808622,3.0
1.0041360051659192,11.0
1.0007784322374738,4.0
1.0027522665830337,10.0
1.0,6.0
1.000251732966581,12.0
1.0012852341216407,4.0
1.000360435970161,12.0
1.003467721026705,5.0
1.0009849771948094,10.0
1.0001214739586206,4.0
1.0002196406298691,10.0
1.0,3.0
1.0004285363437246,10.0
1.0000775685065657,3.0
1.0033315874900035,11.0
1.0001723122755757,3.0
1.0007566751277193,11.0
1.0034741222708876,5.0
1.0018531698217423,12.0
1.0020292325797422,4.0
1.0005551763714498,11.0
1.000746501019725,5.0
1.0008559216653037,10.0
1.0,4.0
1.0014582940279535,11.0
1.000830465505994,4.0
1.0010430340118446,10.0
1.0006647531957638,4.0
1.002273267550749,13.0
1.0002762748442118,4.0
1.0012113234233542,10.0
1.0015893549286834,3.0
1.0095041396978128,11.0
1.0000147262825856,5.0
1.001048626761572,11.0
1.0010534936557338,3.0
1.0,10.0
1.0,4.0
1.0,10.0
1.0013147649974126,4.0
1.001589318284565,10.0
1.0002673413570395,4.0
1.0005250588198804,12.0
1.0003555697287385,3.0
1.0000389070764033,11.0
1.000405375653064,5.0
1.0005455975213233,11.0
1.0005724672342868,5.0
1.0000765113259489,11.0
1.0019577825642696,3.0
1.0016203187394324,11.0
1.0010702494120958,4.0
1.0,12.0
1.0,3.0
1.002918257983165,11.0
1.0008392785400357,3.0
1.0002049416068792,10.0
1.0,3.0
1.0009880638601274,11.0
1.000273020434013,4.0
1.000183682018053,11.0
1.0000046976550088,5.0
1.0006624087334963,10.0
1.005020633873805,5.0
1.0,10.0
1.0010508248210213,4.0
1.000997320382454,13.0
1.0021070208873148,4.0
1.0012224938875305,10.0
1.0027332062466072,4.0
1.0,12.0
1.0000458094996687,4.0
1.0019971020066412,11.0
1.0017823117243179,4.0
1.0022186636857762,11.0
1.0,3.0
1.0,11.0
1.0012276426085023,4.0
1.0050532599570934,10.0
1.0,3.0
1.0023416659090254,13.0
1.0,3.0
1.0037369363367616,11.0
1.002549657203279,5.0
1.0001620899940709,11.0
1.0001562690938983,4.0
1.0,11.0
1.000553852211075,4.0
1.0021717717404983,13.0
1.0,5.0
1.001650264886867,10.0
1.000229568057685,4.0
1.0,10.0
1.0022200838438409,3.0
1.0016843878302981,10.0
1.0034714244064946,5.0
1.0020270295870544,11.0
1.0,3.0
1.0004670779312215,11.0
1.0003383216738888,3.0
1.0023567136377354,12.0
1.0047967344751298,5.0
1.0015028768361072,10.0
1.0011557355446647,4.0
1.0012092552510792,10.0
1.000488040254254,3.0
1.000158823386036,10.0
1.0006383697880614,5.0
1.0053586243610182,10.0
1.0001744092173368,3.0
1.0,10.0
1.0017849181371636,4.0
1.0,12.0
1.0001233420274422,4.0
1.001062553479881,11.0
1.0,3.0
1.0,11.0
1.0,4.0
1.0,10.0
1.001075109336662,3.0
1.0,11.0
1.0017691988938098,5.0
1.0144042990019138,11.0
1.0014801259263935,4.0
1.0000736718543348,10.0
1.0,4.0
1.0006060262194734,10.0
1.0066003633898994,4.0
1.003387271571019,10.0
1.000485607929043,5.0
1.0023619396351175,10.0
1.0,4.0
1.0001953343653371,10.0
1.003512897595035,3.0
1.0016544868965291,11.0
1.0023628027136187,4.0
1.0009075560054792,11.0
1.0012368484459078,4.0
1.0009288007255785,11.0
1.0,5.0
1.0,10.0
1.0,4.0
1.0012758996402038,10.0
1.0008337018592937,4.0
1.0003521966934676,10.0
1.0042687284282867,4.0
1.0001565713934852,12.0
1.004605030872437,5.0
1.0031487071195804,12.0
1.0004652856597496,4.0
1.000220262395757,10.0
1.0011097927044053,4.0
1.000607431033981,11.0
1.001068837500838,3.0
1.0044178691364327,11.0
1.0,4.0
1.0012514937799235,11.0
1.001464384624475,4.0
1.0057264693374655,10.0
1.000856664575732,6.0
1.0019609451253075,10.0
1.00430980764481,4.0
1.003380535374648,11.0
1.0018642843728385,4.0
1.0011092517405162,10.0
1.0,3.0
1.0034598793250404,11.0
1.0014814072211853,4.0
1.0018574180824666,10.0
1.000589126997618,4.0
1.0015713453454986,10.0
1.002617023294036,5.0
1.0053973642421332,11.0
1.0,4.0
1.0,11.0
1.0021376752438569,3.0
1.0018320392738462,11.0
1.0000175282184398,4.0
1.0010920771892475,10.0
1.0,3.0
1.0020267893534933,12.0
1.0002158587717933,4.0
1.0,10.0
1.0002392147356276,4.0
1.0,10.0
1.0011373179039589,4.0
1.0008145300118847,11.0
1.0003571679084233,3.0
1.0019725490258788,11.0
1.00589095348276,4.0
1.0058146531146106,10.0
1.0000639075925934,4.0
1.0041126663970317,11.0
1.0013518150716982,4.0
1.0006758963332074,12.0
1.0,4.0
1.0,12.0
1.0003303973380309,4.0
1.0000618178244562,11.0
1.0,3.0
1.0003707206714798,12.0
1.0,3.0
1.0006726603239875,10.0
1.0005732910258396,5.0
1.0001840801728918,10.0
1.0008648680286862,4.0
1.0,10.0
1.0006235173271176,4.0
1.0011584875055939,12.0
1.0,5.0
1.000785077874537,12.0
1.0031994664002728,3.0
1.0024057774905006,12.0
1.003124481117019,3.0
1.0029056107440897,12.0
1.0004558410817164,3.0
1.001245613721345,11.0
1.0030099985322822,3.0
1.0088928836503042,22.0
1.0022687610445091,4.0
1.007214466192378,20.0
1.0,4.0
1.0034616747955074,22.0
1.0,4.0
1.002459504525965,21.0
1.0011545479679294,4.0
1.0038781865585167,22.0
1.0049202402762145,4.0
1.0011067817362407,22.0
1.0018742185976623,4.0
1.007014915057841,21.0
1.0032821638726421,3.0
1.0113028504302153,21.0
1.0002684154724153,4.0
1.0113715089681106,22.0
1.0000395989841335,5.0
1.0041202736489112,22.0
1.0,3.0
1.0047245329755394,20.0
1.0,3.0
1.002988640934121,22.0
1.0,3.0
1.0098102886210718,20.0
1.0,5.0
1.0027270486654953,21.0
1.0000690829351777,4.0
1.00331923240275,21.0
1.0,4.0
1.0015956410891964,20.0
1.0009837849184515,3.0
1.0044815442654618,21.0
1.0017994279853577,4.0
1.0027764029788504,20.0
1.0015539859907578,3.0
1.001847620728654,20.0
1.0013973637060785,4.0
1.0005325549946353,23.0
1.0008413764824629,4.0
1.0089337426478404,23.0
1.0001545057468952,4.0
1.0059301018453417,21.0
1.00046666539344,4.0
1.0017199261186471,21.0
1.000041226094591,3.0
1.0020655979787179,20.0
1.0006090752207897,5.0
1.0113367734368384,20.0
1.0146603353482158,3.0
1.0045567755908613,20.0
1.0,4.0
1.00086113918615,20.0
1.0010872176747292,3.0
1.0030052287506008,20.0
1.0011432417429487,3.0
1.0017118766701114,20.0
1.000129578824139,5.0
1.0007872819436197,20.0
1.0,4.0
1.0036190122374848,21.0
1.0000430563983003,4.0
1.0083506522965253,20.0
1.0,3.0
1.0000206587137739,21.0
1.0016011207845492,4.0
1.0039302850596854,21.0
1.0012418463580712,4.0
1.0027651395280068,20.0
1.000387899114885,3.0
1.0023912078204547,20.0
1.0003561606780578,3.0
1.0002946119997733,21.0
1.0,4.0
1.005746664855196,22.0
1.0,3.0
1.0018585037211243,21.0
1.0,4.0
1.0028878869266864,21.0
1.000751647666684,4.0
1.0034060625380792,20.0
1.0043229128010627,5.0
1.0103940483916503,21.0
1.0008845118022918,4.0
1.0113372167160535,20.0
1.0002404647397745,3.0
1.0093415780649084,21.0
1.0,4.0
1.0040225720714,21.0
1.0018661652205736,6.0
1.0014454914288249,20.0
1.0049748898114164,5.0
1.0037538384552391,20.0
1.0005162007623887,4.0
1.004124369502953,22.0
1.0002960695332235,4.0
1.0012249903650472,20.0
1.0,4.0
1.0012486807093695,20.0
1.0011228212314485,3.0
1.0088692826613763,20.0
1.0019637709992946,4.0
1.0033993090542679,20.0
1.0,4.0
1.0063360600398799,20.0
1.0036597203229014,4.0
1.0,21.0
1.0031470192225285,4.0
1.001402402868479,20.0
1.0,3.0
1.0013641182916064,21.0
1.0010358462253421,4.0
1.0011865539160478,20.0
1.000512481234356,4.0
1.002362174288377,21.0
1.0,4.0
1.0035414947751193,22.0
1.0008151884359486,3.0
1.0113730279678206,21.0
1.000823308365779,4.0
1.0074141173898201,20.0
1.0,5.0
1.00004590825724,22.0
1.0027783325158492,5.0
1.0063560284516437,20.0
1.0026863921825988,3.0
1.0030189206388627,21.0
1.0009238739908337,3.0
1.0015293397075813,20.0
1.0029201559369436,6.0
1.004238590877478,21.0
1.0029336621362737,4.0
1.0008604371020475,21.0
1.001478414494852,4.0
1.0048526295168385,20.0
1.0014013157535215,4.0
1.0066769018580883,20.0
1.0,4.0
1.0109168683358045,20.0
1.0006701776568536,3.0
1.0015895748093642,20.0
1.0037418699403586,4.0
1.002583557118558,22.0
1.0,4.0
1.0058893588214641,20.0
1.0013486623256598,5.0
1.0026585652246844,20.0
1.0,5.0
1.0,20.0
1.0,4.0
1.0035264434624243,20.0
1.0002503094005473,4.0
1.00914659528597,21.0
1.0015634070192503,4.0
1.0090644743194368,21.0
1.0013404197615359,4.0
1.0009576821992132,20.0
1.0,3.0
1.0067200755917927,20.0
1.0013963576565763,3.0
1.0023248196033137,20.0
1.0003207138748562,4.0
1.0020946579984755,21.0
1.001214870460258,4.0
1.0024910987549975,21.0
1.0,4.0
1.001213113970245,20.0
1.0,3.0
1.0054001403027109,20.0
1.0019443154651844,4.0
1.0092105055218497,23.0
1.0005881586209893,4.0
1.0055016048645435,21.0
1.0001075303591354,4.0
1.0036772894206847,20.0
1.0,4.0
